Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
2012,No definido,45261028,15/02/2013,18/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1050950
2010,No definido,44682800,13/06/2011,13/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1068979
2010,No definido,24835625,03/05/2011,02/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79063
2010,No definido,30605740,01/06/2011,01/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79090
2012,No definido,24168028,11/02/2013,14/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-1309791
2012,No definido,10776037,26/09/2012,28/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1016713
2013,No definido,14066975,09/05/2014,08/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-77358
2015,No definido,14026395,14/10/2015,15/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-1084498
2010,No definido,53900200,20/05/2011,19/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-82125
2011,No definido,320234031,27/10/2011,28/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1269894
2011,No definido,220000000,31/12/2011,16/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-1033092
2013,No definido,81294350,26/03/2014,25/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-889584
2010,No definido,66420000,28/06/2011,28/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1051401
2011,No definido,87677984,14/12/2011,15/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-85253
2012,No definido,62529428,15/02/2013,18/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-85157
2012,No definido,27495600,07/03/2013,06/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-81170
2015,No definido,175090815,07/09/2015,09/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-993147
2010,No definido,532922281,29/08/2011,29/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1123009
2011,No definido,180000000,31/12/2011,06/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-80870
2011,No definido,80570899,14/12/2011,15/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-77681
2012,No definido,32843200,29/07/2013,28/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3033744
2013,No definido,115926725,03/02/2014,04/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1182672
2011,No definido,260000000,29/12/2011,16/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1189410
2010,No definido,269349000,18/09/2011,17/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-1246163
2011,No definido,216679891,24/06/2012,24/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-763032
2011,No definido,67861918,31/12/2011,05/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-974652
2011,No definido,281082338,31/12/2011,07/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-993819
2012,No definido,60025747,29/10/2012,29/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79259
2011,No definido,151376209,31/12/2011,07/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79259
2013,No definido,27100000,23/05/2013,23/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1019878
2012,No definido,1406671024,05/10/2013,05/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1325262
2011,No definido,362155897,31/12/2011,07/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-931190
2011,No definido,436450000,30/12/2011,22/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-960482
2010,No definido,1529308590,26/03/2012,26/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74046
2011,No definido,12397929766,21/01/2012,23/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-83620
2011,No definido,11054423697,24/01/2012,26/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-82306
2013,No definido,2418830536,09/04/2014,08/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1370165
2013,No definido,1606087049,09/03/2014,08/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-988835
2013,No definido,926357275,09/07/2014,08/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-1183241
2013,No definido,577995668,12/04/2014,11/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-1186128
2013,No definido,400095231,09/03/2014,08/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1102401
2013,No definido,294407994,16/08/2013,17/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1102401
2014,No definido,918551149,23/10/2014,24/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1102401
2011,No definido,226607397,31/12/2011,28/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-936221
2013,No definido,647841770,13/07/2013,14/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1196288
2010,No definido,1252673714,09/09/2011,10/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1014628
2009,No definido,620523441,12/03/2010,11/04/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1162725
2010,No definido,1075996132,27/07/2011,26/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1044620
2011,No definido,260874831,30/12/2011,09/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1003238
2013,No definido,293286425,14/07/2013,12/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-982974
2014,No definido,19205138620,20/01/2015,21/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68704
2008,No definido,5779324433,19/06/2009,19/10/2009,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-952371
2009,No definido,16831281753,11/11/2010,11/06/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-936294
2010,No definido,3676875643,30/06/2011,30/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-960437
2010,No definido,661440533,28/02/2011,28/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-952519
2010,No definido,208760689,26/05/2011,27/07/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1250577
2010,No definido,163909544,24/03/2011,23/07/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1202360
2011,No definido,44894847,31/08/2011,01/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1376737
2010,No definido,2499968641,29/10/2011,29/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-795159
2010,No definido,1090559566,06/04/2011,06/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79357
2012,No definido,6814833300,27/05/2014,26/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79357
2010,No definido,4922881847,25/08/2011,25/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79357
2010,No definido,980000000,01/01/2011,02/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-795678
2011,No definido,185178930,31/12/2011,06/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79349
2013,No definido,425151518,03/07/2013,01/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79349
2012,No definido,308933582,29/05/2013,28/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79349
2010,No definido,6311320000,26/11/2011,26/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1234305
2010,No definido,1843683586,20/12/2011,20/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1295139
2011,No definido,2211650030,12/06/2012,13/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74051
2011,No definido,1999620922,09/02/2012,11/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-76246
2011,No definido,116704212,31/12/2011,16/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1331215
2010,No definido,680000000,01/01/2011,02/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74048
2011,No definido,202400000,29/12/2011,28/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-984165
2012,No definido,12059077686,12/06/2013,12/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1162772
2010,No definido,698786805,01/07/2011,29/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79062
2012,No definido,233491266,11/12/2012,12/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-85442
2010,No definido,29599826266,10/01/2012,11/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-985361
2010,No definido,11805323753,02/06/2012,02/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1162675
2010,No definido,8674964220,05/12/2011,05/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1162861
2010,No definido,6676887431,01/10/2011,01/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1242151
2010,No definido,6108274743,21/02/2012,22/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-84374
2010,No definido,3337290829,11/07/2011,10/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-84001
2010,No definido,1214963481,06/04/2011,06/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-82357
2010,No definido,989160803,06/05/2011,05/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1311053
2010,No definido,1564951213,11/01/2012,11/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1314970
2010,No definido,794332438,26/11/2011,26/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1375124
2011,No definido,10921164405,04/02/2012,07/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-13-1039799
2011,No definido,6517398844,30/04/2012,30/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1372500
2011,No definido,2248973633,06/06/2012,07/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1067836
2011,No definido,35622122,28/10/2011,29/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-84202
2012,No definido,38046059464,27/06/2014,27/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1248952
2012,No definido,32979189223,27/10/2013,27/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-939761
2012,No definido,23696885577,12/07/2013,12/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1239456
2012,No definido,22752305793,19/01/2013,21/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-711665
2012,No definido,10685006963,10/05/2013,10/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1254103
2012,No definido,5399928034,23/12/2012,09/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1012563
2012,No definido,4480158251,13/09/2013,14/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1232185
2012,No definido,3472673508,12/06/2013,12/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-81067
2012,No definido,2818902634,27/09/2013,28/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1377487
2012,No definido,1701537730,28/06/2013,28/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1369664
2012,No definido,2231309311,30/11/2012,30/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-999227
2012,No definido,1477617620,25/02/2013,27/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1000630
2013,No definido,11150531763,26/07/2013,27/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1092606
2013,No definido,3000000000,13/07/2013,11/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1366115
2013,No definido,2606818198,08/09/2013,08/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1369611
2013,No definido,1990263385,14/08/2013,13/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1369592
2013,No definido,1716138271,02/12/2013,01/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1375114
2013,No definido,1216105828,09/06/2013,08/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1375137
2013,No definido,150000000,12/06/2013,11/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-4-941520
2013,No definido,53000412,21/06/2013,20/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1017491
2013,No definido,12192760,22/09/2013,22/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1323684
2014,No definido,106452117,17/04/2014,16/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1324214
2014,No definido,31904037,15/09/2014,15/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-11-1323718
2014,No definido,13818200,17/04/2014,16/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1387343
2014,No definido,12939390,25/07/2014,24/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1324266
2015,No definido,1908160275,23/10/2015,24/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1324235
2015,No definido,12150000,19/09/2015,19/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1388719
2010,No definido,710000000,02/01/2012,02/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1388822
2011,No definido,440000000,10/01/2012,07/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-1323669
2011,No definido,352000000,31/12/2011,14/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-12-1387191
2009,No definido,135000000,30/01/2010,30/07/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-953555
2011,No definido,307000000,31/12/2011,24/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-941640
2014,No definido,124343173,20/07/2014,19/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79039
2013,No definido,1800000000,21/12/2014,10/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-1-79694
